Local Timestamp Pacific Time (Interval Beginning),Local Timestamp Pacific Time (Interval Ending),Local Date,Hour Number,NP-15 LMP,SP-15 LMP,ZP-26 LMP
2023-03-10 03:45:00,2023-03-10 04:00:00,2023-03-10,4,63.64475,61.80063,62.20828
2023-03-10 04:45:00,2023-03-10 05:00:00,2023-03-10,5,74.61061,72.71257,73.05559
2023-03-10 05:45:00,2023-03-10 06:00:00,2023-03-10,6,85.32529,82.89067,83.39679
2023-03-10 06:45:00,2023-03-10 07:00:00,2023-03-10,7,74.18797,70.23308,71.45865
2023-03-10 07:45:00,2023-03-10 08:00:00,2023-03-10,8,61.40915,56.87886,58.76391
2023-03-10 08:45:00,2023-03-10 09:00:00,2023-03-10,9,81.449,76.29035,78.1227
2023-03-10 09:45:00,2023-03-10 10:00:00,2023-03-10,10,66.02369,60.74073,62.59242
2023-03-10 10:45:00,2023-03-10 11:00:00,2023-03-10,11,61.88998,56.39709,58.66892
2023-03-10 11:45:00,2023-03-10 12:00:00,2023-03-10,12,57.09047,43.61565,51.95754
2023-03-10 12:45:00,2023-03-10 13:00:00,2023-03-10,13,55.68617,44.55375,52.89469
2023-03-10 13:45:00,2023-03-10 14:00:00,2023-03-10,14,50.56582,44.29081,49.50856
2023-03-10 14:45:00,2023-03-10 15:00:00,2023-03-10,15,54.87054,49.82927,55.90082
2023-03-10 15:45:00,2023-03-10 16:00:00,2023-03-10,16,64.25109,60.4336,66.03259
2023-03-10 16:45:00,2023-03-10 17:00:00,2023-03-10,17,80.02503,78.38982,79.31588
2023-03-10 17:45:00,2023-03-10 18:00:00,2023-03-10,18,95.60852,92.74363,94.5416
2023-03-10 18:45:00,2023-03-10 19:00:00,2023-03-10,19,88.89536,86.92197,88.20977
2023-03-10 19:45:00,2023-03-10 20:00:00,2023-03-10,20,71.06823,68.58318,70.30304
2023-03-10 20:45:00,2023-03-10 21:00:00,2023-03-10,21,65.64291,63.0049,64.58103
2023-03-10 21:45:00,2023-03-10 22:00:00,2023-03-10,22,63.45804,61.1776,62.64406
2023-03-10 22:45:00,2023-03-10 23:00:00,2023-03-10,23,57.56365,55.63568,56.63776
2023-03-10 23:45:00,2023-03-11 00:00:00,2023-03-10,24,53.44197,52.4993,53.02544
2023-03-11 00:45:00,2023-03-11 01:00:00,2023-03-11,1,50.00989,50.00989,50.00989
2023-03-11 01:45:00,2023-03-11 02:00:00,2023-03-11,2,52.90424,50.51378,51.79685
2023-03-11 02:45:00,2023-03-11 03:00:00,2023-03-11,3,53.18345,53.18345,53.18345
2023-03-11 03:45:00,2023-03-11 04:00:00,2023-03-11,4,51.9392,51.9392,51.9392
2023-03-11 04:45:00,2023-03-11 05:00:00,2023-03-11,5,55.3,55.3,55.3
2023-03-11 05:45:00,2023-03-11 06:00:00,2023-03-11,6,62.10085,57.83523,59.86648
2023-03-11 06:45:00,2023-03-11 07:00:00,2023-03-11,7,57.1288,57.1288,57.1288
2023-03-11 07:45:00,2023-03-11 08:00:00,2023-03-11,8,44.02019,44.02019,44.02019
2023-03-11 08:45:00,2023-03-11 09:00:00,2023-03-11,9,59.38756,42.90305,57.99733
2023-03-11 09:45:00,2023-03-11 10:00:00,2023-03-11,10,58.42351,41.23178,56.01941
2023-03-11 10:45:00,2023-03-11 11:00:00,2023-03-11,11,50.84185,49.78418,57.96171
2023-03-11 11:45:00,2023-03-11 12:00:00,2023-03-11,12,45.63103,44.45589,52.30783
2023-03-11 12:45:00,2023-03-11 13:00:00,2023-03-11,13,46.56469,39.65343,43.38127
2023-03-11 13:45:00,2023-03-11 14:00:00,2023-03-11,14,43.79908,35.72342,41.30764
2023-03-11 14:45:00,2023-03-11 15:00:00,2023-03-11,15,32.60841,27.23304,31.21137
2023-03-11 15:45:00,2023-03-11 16:00:00,2023-03-11,16,52.71355,48.90869,54.21243
2023-03-11 16:45:00,2023-03-11 17:00:00,2023-03-11,17,73.76836,73.76836,73.76836
2023-03-11 17:45:00,2023-03-11 18:00:00,2023-03-11,18,102.4688,102.4688,102.4688
2023-03-11 18:45:00,2023-03-11 19:00:00,2023-03-11,19,105.93921,99.9579,103.93466
2023-03-11 19:45:00,2023-03-11 20:00:00,2023-03-11,20,97.79889,93.32638,96.61616
2023-03-11 20:45:00,2023-03-11 21:00:00,2023-03-11,21,96.1872,92.47337,95.34448
2023-03-11 21:45:00,2023-03-11 22:00:00,2023-03-11,22,91.20329,88.57431,90.71851
2023-03-11 22:45:00,2023-03-11 23:00:00,2023-03-11,23,80.43635,78.63976,79.92772
2023-03-11 23:45:00,2023-03-12 00:00:00,2023-03-11,24,84.8387,82.18239,83.82432
2023-03-12 00:45:00,2023-03-12 01:00:00,2023-03-12,1,84.54172,82.35152,83.7
2023-03-12 01:45:00,2023-03-12 03:00:00,2023-03-12,2,70.03925,67.50303,68.73935
2023-03-12 03:45:00,2023-03-12 04:00:00,2023-03-12,3,74.58774,71.90213,73.17347
2023-03-12 04:45:00,2023-03-12 05:00:00,2023-03-12,4,73.8552,73.8552,73.8552
2023-03-12 05:45:00,2023-03-12 06:00:00,2023-03-12,5,79.9988,79.9988,79.9988
2023-03-12 06:45:00,2023-03-12 07:00:00,2023-03-12,6,100.49223,97.9968,98.8252
2023-03-12 07:45:00,2023-03-12 08:00:00,2023-03-12,7,61.59634,56.78289,58.6791
2023-03-12 08:45:00,2023-03-12 09:00:00,2023-03-12,8,59.56566,7.6894,62.09586
2023-03-12 09:45:00,2023-03-12 10:00:00,2023-03-12,9,54.42832,12.00509,6.81088
2023-03-12 10:45:00,2023-03-12 11:00:00,2023-03-12,10,131.19041,0.16589,-0.81164
2023-03-12 11:45:00,2023-03-12 12:00:00,2023-03-12,11,89.44033,0.33478,-9.85397
2023-03-12 12:45:00,2023-03-12 13:00:00,2023-03-12,12,118.45342,-8.22478,-6.59932
2023-03-12 13:45:00,2023-03-12 14:00:00,2023-03-12,13,119.23636,-9.45106,-6.27468
2023-03-12 14:45:00,2023-03-12 15:00:00,2023-03-12,14,133.46413,-9.98862,-1.9527
2023-03-12 15:45:00,2023-03-12 16:00:00,2023-03-12,15,144.69556,-15.21039,3.8124
2023-03-12 16:45:00,2023-03-12 17:00:00,2023-03-12,16,112.19625,8.65828,1.73851
2023-03-12 17:45:00,2023-03-12 18:00:00,2023-03-12,17,106.52958,92.62883,95.30505
2023-03-12 18:45:00,2023-03-12 19:00:00,2023-03-12,18,123.67275,116.6132,118.69247
2023-03-12 19:45:00,2023-03-12 20:00:00,2023-03-12,19,122.30214,115.54048,117.74913
2023-03-12 20:45:00,2023-03-12 21:00:00,2023-03-12,20,98.08196,93.01302,94.92378
2023-03-12 21:45:00,2023-03-12 22:00:00,2023-03-12,21,89.47104,86.02461,87.32156
2023-03-12 22:45:00,2023-03-12 23:00:00,2023-03-12,22,75.68999,74.71871,74.91296
2023-03-12 23:45:00,2023-03-13 00:00:00,2023-03-12,23,70.96483,69.52469,69.90824
2023-03-13 00:45:00,2023-03-13 01:00:00,2023-03-13,1,59.45649,58.6171,58.757
2023-03-13 01:45:00,2023-03-13 02:00:00,2023-03-13,2,49.78596,49.78596,49.78596
2023-03-13 02:45:00,2023-03-13 03:00:00,2023-03-13,3,55.72474,55.72474,55.72474
2023-03-13 03:45:00,2023-03-13 04:00:00,2023-03-13,4,59.8357,58.96134,59.4138
2023-03-13 04:45:00,2023-03-13 05:00:00,2023-03-13,5,75.0,75.0,75.0
2023-03-13 05:45:00,2023-03-13 06:00:00,2023-03-13,6,112.71,112.71,112.71
2023-03-13 06:45:00,2023-03-13 07:00:00,2023-03-13,7,118.01465,119.88928,119.85203
2023-03-13 07:45:00,2023-03-13 08:00:00,2023-03-13,8,92.11937,90.62265,91.73804
2023-03-13 08:45:00,2023-03-13 09:00:00,2023-03-13,9,61.23585,53.14403,61.03433
2023-03-13 09:45:00,2023-03-13 10:00:00,2023-03-13,10,49.02071,41.60066,47.78034
2023-03-13 10:45:00,2023-03-13 11:00:00,2023-03-13,11,50.55269,41.70201,46.84753
2023-03-13 11:45:00,2023-03-13 12:00:00,2023-03-13,12,41.61724,23.95377,16.55384
2023-03-13 12:45:00,2023-03-13 13:00:00,2023-03-13,13,41.88754,14.94677,8.78794
2023-03-13 13:45:00,2023-03-13 14:00:00,2023-03-13,14,37.17084,13.75879,8.74023
2023-03-13 14:45:00,2023-03-13 15:00:00,2023-03-13,15,7.37679,2.97522,3.27504
2023-03-13 15:45:00,2023-03-13 16:00:00,2023-03-13,16,29.83052,23.87399,26.92655
2023-03-13 16:45:00,2023-03-13 17:00:00,2023-03-13,17,47.30605,41.33463,46.98523
2023-03-13 17:45:00,2023-03-13 18:00:00,2023-03-13,18,110.8634,107.02697,111.98194
2023-03-13 18:45:00,2023-03-13 19:00:00,2023-03-13,19,100.40472,102.56797,102.195
2023-03-13 19:45:00,2023-03-13 20:00:00,2023-03-13,20,109.69836,109.9875,110.86648
2023-03-13 20:45:00,2023-03-13 21:00:00,2023-03-13,21,90.16181,91.53767,91.46176
2023-03-13 21:45:00,2023-03-13 22:00:00,2023-03-13,22,67.56435,68.36987,68.35574
2023-03-13 22:45:00,2023-03-13 23:00:00,2023-03-13,23,65.42645,66.38268,66.10264
2023-03-13 23:45:00,2023-03-14 00:00:00,2023-03-13,24,61.23269,62.06843,61.84514
2023-03-14 00:45:00,2023-03-14 01:00:00,2023-03-14,1,53.62997,53.71328,54.02982
2023-03-14 01:45:00,2023-03-14 02:00:00,2023-03-14,2,52.54728,52.1148,52.75272
2023-03-14 02:45:00,2023-03-14 03:00:00,2023-03-14,3,54.91802,54.56185,55.22331
2023-03-14 03:45:00,2023-03-14 04:00:00,2023-03-14,4,55.82999,55.48518,55.94492
2023-03-14 04:45:00,2023-03-14 05:00:00,2023-03-14,5,56.99238,57.2585,57.41818
2023-03-14 05:45:00,2023-03-14 06:00:00,2023-03-14,6,86.40849,86.23834,86.40849
2023-03-14 06:45:00,2023-03-14 07:00:00,2023-03-14,7,101.29042,99.37315,101.10184
2023-03-14 07:45:00,2023-03-14 08:00:00,2023-03-14,8,85.36075,82.492,84.58873
2023-03-14 08:45:00,2023-03-14 09:00:00,2023-03-14,9,58.88886,56.26996,60.56011
2023-03-14 09:45:00,2023-03-14 10:00:00,2023-03-14,10,88.81588,81.35105,86.01878
2023-03-14 10:45:00,2023-03-14 11:00:00,2023-03-14,11,74.65839,69.9988,78.58493
2023-03-14 11:45:00,2023-03-14 12:00:00,2023-03-14,12,59.25529,55.56563,60.98483
2023-03-14 12:45:00,2023-03-14 13:00:00,2023-03-14,13,61.90461,55.16641,61.2467
2023-03-14 13:45:00,2023-03-14 14:00:00,2023-03-14,14,63.851,59.16104,63.2122
2023-03-14 14:45:00,2023-03-14 15:00:00,2023-03-14,15,69.56715,66.65739,67.9683
2023-03-14 15:45:00,2023-03-14 16:00:00,2023-03-14,16,72.14507,70.32183,70.58336
2023-03-14 16:45:00,2023-03-14 17:00:00,2023-03-14,17,75.5656,74.60747,74.88461
2023-03-14 17:45:00,2023-03-14 18:00:00,2023-03-14,18,100.18773,98.39383,99.42637
2023-03-14 18:45:00,2023-03-14 19:00:00,2023-03-14,19,118.29221,118.1556,118.98768
2023-03-14 19:45:00,2023-03-14 20:00:00,2023-03-14,20,118.0767,117.85371,118.59703
2023-03-14 20:45:00,2023-03-14 21:00:00,2023-03-14,21,94.95741,94.91779,95.09606
2023-03-14 21:45:00,2023-03-14 22:00:00,2023-03-14,22,81.76239,81.4488,81.70306
2023-03-14 22:45:00,2023-03-14 23:00:00,2023-03-14,23,74.89876,74.70524,74.81361
2023-03-14 23:45:00,2023-03-15 00:00:00,2023-03-14,24,61.70241,61.19983,61.51792
2023-03-15 00:45:00,2023-03-15 01:00:00,2023-03-15,1,63.33419,61.22648,62.46668
2023-03-15 01:45:00,2023-03-15 02:00:00,2023-03-15,2,56.8,56.8,56.8
2023-03-15 02:45:00,2023-03-15 03:00:00,2023-03-15,3,56.98296,56.98296,56.98296
2023-03-15 03:45:00,2023-03-15 04:00:00,2023-03-15,4,54.4688,54.4688,54.4688
2023-03-15 04:45:00,2023-03-15 05:00:00,2023-03-15,5,69.9964,69.9964,69.9964
2023-03-15 05:45:00,2023-03-15 06:00:00,2023-03-15,6,75.4,75.4,75.4
2023-03-15 06:45:00,2023-03-15 07:00:00,2023-03-15,7,92.77122,89.65366,92.14962
2023-03-15 07:45:00,2023-03-15 08:00:00,2023-03-15,8,92.61903,88.96754,94.94789
2023-03-15 08:45:00,2023-03-15 09:00:00,2023-03-15,9,78.11491,76.86943,76.42985
2023-03-15 09:45:00,2023-03-15 10:00:00,2023-03-15,10,51.32304,49.68611,51.13142
2023-03-15 10:45:00,2023-03-15 11:00:00,2023-03-15,11,37.60172,40.77541,35.80673
2023-03-15 11:45:00,2023-03-15 12:00:00,2023-03-15,12,26.88891,31.127,24.6076
2023-03-15 12:45:00,2023-03-15 13:00:00,2023-03-15,13,20.66986,24.57268,18.68073
2023-03-15 13:45:00,2023-03-15 14:00:00,2023-03-15,14,3.89412,3.53298,3.97788
2023-03-15 14:45:00,2023-03-15 15:00:00,2023-03-15,15,0.96949,1.89958,0.54963
2023-03-15 15:45:00,2023-03-15 16:00:00,2023-03-15,16,0.35223,-0.05965,0.52666
2023-03-15 16:45:00,2023-03-15 17:00:00,2023-03-15,17,35.58704,32.52323,35.52375
2023-03-15 17:45:00,2023-03-15 18:00:00,2023-03-15,18,64.24896,62.82919,64.49964
2023-03-15 18:45:00,2023-03-15 19:00:00,2023-03-15,19,85.16796,88.30629,85.1042
2023-03-15 19:45:00,2023-03-15 20:00:00,2023-03-15,20,106.65712,105.15192,105.72102
2023-03-15 20:45:00,2023-03-15 21:00:00,2023-03-15,21,73.87253,76.94688,72.83023
2023-03-15 21:45:00,2023-03-15 22:00:00,2023-03-15,22,69.79514,72.95302,68.85862
2023-03-15 22:45:00,2023-03-15 23:00:00,2023-03-15,23,73.01549,72.09772,71.78929
2023-03-15 23:45:00,2023-03-16 00:00:00,2023-03-15,24,62.69505,61.19027,61.2479
2023-03-16 00:45:00,2023-03-16 01:00:00,2023-03-16,1,73.09631,71.48026,71.85434
2023-03-16 01:45:00,2023-03-16 02:00:00,2023-03-16,2,60.65506,59.59812,60.04584
2023-03-16 02:45:00,2023-03-16 03:00:00,2023-03-16,3,63.40884,61.88279,62.43243
2023-03-16 03:45:00,2023-03-16 04:00:00,2023-03-16,4,81.78991,80.14627,80.78871
2023-03-16 04:45:00,2023-03-16 05:00:00,2023-03-16,5,88.35855,87.30656,87.66024
2023-03-16 05:45:00,2023-03-16 06:00:00,2023-03-16,6,100.03695,99.73821,99.76112
2023-03-16 06:45:00,2023-03-16 07:00:00,2023-03-16,7,95.53874,96.98248,96.08393
2023-03-16 07:45:00,2023-03-16 08:00:00,2023-03-16,8,75.87784,70.01908,78.16821
2023-03-16 08:45:00,2023-03-16 09:00:00,2023-03-16,9,49.16079,41.63033,47.56427
2023-03-16 09:45:00,2023-03-16 10:00:00,2023-03-16,10,37.66526,38.31476,32.13831
2023-03-16 10:45:00,2023-03-16 11:00:00,2023-03-16,11,39.71949,42.0127,35.32676
2023-03-16 11:45:00,2023-03-16 12:00:00,2023-03-16,12,28.83574,30.22461,25.38938
2023-03-16 12:45:00,2023-03-16 13:00:00,2023-03-16,13,21.17134,13.5621,21.20086
2023-03-16 13:45:00,2023-03-16 14:00:00,2023-03-16,14,21.37485,17.67914,20.43048
2023-03-16 14:45:00,2023-03-16 15:00:00,2023-03-16,15,10.03894,6.19292,9.4486
2023-03-16 15:45:00,2023-03-16 16:00:00,2023-03-16,16,25.6494,25.20127,23.78981
2023-03-16 16:45:00,2023-03-16 17:00:00,2023-03-16,17,44.97738,37.74776,45.63837
2023-03-16 17:45:00,2023-03-16 18:00:00,2023-03-16,18,86.8772,80.55285,89.08048
2023-03-16 18:45:00,2023-03-16 19:00:00,2023-03-16,19,99.49691,109.44378,101.59641
2023-03-16 19:45:00,2023-03-16 20:00:00,2023-03-16,20,95.01237,99.33708,96.82964
2023-03-16 20:45:00,2023-03-16 21:00:00,2023-03-16,21,83.45266,88.76495,85.45155
2023-03-16 21:45:00,2023-03-16 22:00:00,2023-03-16,22,73.00196,81.40313,73.37734
2023-03-16 22:45:00,2023-03-16 23:00:00,2023-03-16,23,77.79685,84.08182,78.20096
2023-03-16 23:45:00,2023-03-17 00:00:00,2023-03-16,24,73.65898,74.93546,73.77433
2023-03-17 00:45:00,2023-03-17 01:00:00,2023-03-17,1,72.12187,72.54048,71.81538
2023-03-17 01:45:00,2023-03-17 02:00:00,2023-03-17,2,67.12348,67.65913,66.98435
2023-03-17 02:45:00,2023-03-17 03:00:00,2023-03-17,3,72.45629,72.78595,72.20905
2023-03-17 03:45:00,2023-03-17 04:00:00,2023-03-17,4,81.12855,82.02941,81.21274
2023-03-17 04:45:00,2023-03-17 05:00:00,2023-03-17,5,87.04605,88.65431,87.21869
2023-03-17 05:45:00,2023-03-17 06:00:00,2023-03-17,6,113.78158,114.34872,113.23808
2023-03-17 06:45:00,2023-03-17 07:00:00,2023-03-17,7,130.77708,130.95496,130.91391
2023-03-17 07:45:00,2023-03-17 08:00:00,2023-03-17,8,95.95045,85.12484,95.63486
2023-03-17 08:45:00,2023-03-17 09:00:00,2023-03-17,9,39.66559,39.80948,35.24151
2023-03-17 09:45:00,2023-03-17 10:00:00,2023-03-17,10,46.57709,30.12652,30.83844
2023-03-17 10:45:00,2023-03-17 11:00:00,2023-03-17,11,26.69612,12.44271,6.55228
2023-03-17 11:45:00,2023-03-17 12:00:00,2023-03-17,12,5.18941,-7.91873,-12.08682
2023-03-17 12:45:00,2023-03-17 13:00:00,2023-03-17,13,0.0394,-9.3409,-12.06178
2023-03-17 13:45:00,2023-03-17 14:00:00,2023-03-17,14,-2.36027,-10.71001,-12.4913
2023-03-17 14:45:00,2023-03-17 15:00:00,2023-03-17,15,17.02028,-2.51334,-7.57802
2023-03-17 15:45:00,2023-03-17 16:00:00,2023-03-17,16,31.16548,-1.19602,-9.68202
2023-03-17 16:45:00,2023-03-17 17:00:00,2023-03-17,17,57.52795,31.68983,32.67994
2023-03-17 17:45:00,2023-03-17 18:00:00,2023-03-17,18,92.00442,84.9646,94.85841
2023-03-17 18:45:00,2023-03-17 19:00:00,2023-03-17,19,95.92297,95.12238,95.43067
2023-03-17 19:45:00,2023-03-17 20:00:00,2023-03-17,20,110.11314,108.72352,108.91876
2023-03-17 20:45:00,2023-03-17 21:00:00,2023-03-17,21,95.43533,93.19069,95.40451
2023-03-17 21:45:00,2023-03-17 22:00:00,2023-03-17,22,80.99608,79.35671,80.69515
2023-03-17 22:45:00,2023-03-17 23:00:00,2023-03-17,23,65.02927,67.58203,64.78005
2023-03-17 23:45:00,2023-03-18 00:00:00,2023-03-17,24,65.18351,65.15667,64.20895
2023-03-18 00:45:00,2023-03-18 01:00:00,2023-03-18,1,57.98776,57.44171,56.86599
2023-03-18 01:45:00,2023-03-18 02:00:00,2023-03-18,2,54.84397,54.32186,53.85589
2023-03-18 02:45:00,2023-03-18 03:00:00,2023-03-18,3,53.44808,53.12478,52.59326
2023-03-18 03:45:00,2023-03-18 04:00:00,2023-03-18,4,54.26564,53.87108,53.34315
2023-03-18 04:45:00,2023-03-18 05:00:00,2023-03-18,5,59.10542,58.73022,58.06455
2023-03-18 05:45:00,2023-03-18 06:00:00,2023-03-18,6,72.58838,72.69316,71.66783
2023-03-18 06:45:00,2023-03-18 07:00:00,2023-03-18,7,79.53305,80.9079,79.42473
2023-03-18 07:45:00,2023-03-18 08:00:00,2023-03-18,8,44.50295,40.67947,45.87549
2023-03-18 08:45:00,2023-03-18 09:00:00,2023-03-18,9,3.12288,0.97609,2.37617
2023-03-18 09:45:00,2023-03-18 10:00:00,2023-03-18,10,2.38747,-2.94813,-7.30316
2023-03-18 10:45:00,2023-03-18 11:00:00,2023-03-18,11,-17.00712,-10.36189,-12.852
2023-03-18 11:45:00,2023-03-18 12:00:00,2023-03-18,12,-19.80292,-10.8752,-13.26272
2023-03-18 12:45:00,2023-03-18 13:00:00,2023-03-18,13,-18.28344,-13.30351,-12.84689
2023-03-18 13:45:00,2023-03-18 14:00:00,2023-03-18,14,9.45605,-24.22055,-11.10643
2023-03-18 14:45:00,2023-03-18 15:00:00,2023-03-18,15,31.67036,-26.59421,4.97624
2023-03-18 15:45:00,2023-03-18 16:00:00,2023-03-18,16,65.75937,-11.52989,17.55165
2023-03-18 16:45:00,2023-03-18 17:00:00,2023-03-18,17,77.45127,65.05576,76.30203
2023-03-18 17:45:00,2023-03-18 18:00:00,2023-03-18,18,87.90692,80.90683,85.73477
2023-03-18 18:45:00,2023-03-18 19:00:00,2023-03-18,19,97.06515,90.04122,92.63926
2023-03-18 19:45:00,2023-03-18 20:00:00,2023-03-18,20,120.76266,108.03816,112.89494
2023-03-18 20:45:00,2023-03-18 21:00:00,2023-03-18,21,83.24373,82.64845,82.43277
2023-03-18 21:45:00,2023-03-18 22:00:00,2023-03-18,22,71.78718,70.42576,70.57294
2023-03-18 22:45:00,2023-03-18 23:00:00,2023-03-18,23,56.30707,54.69112,54.7939
2023-03-18 23:45:00,2023-03-19 00:00:00,2023-03-18,24,49.57068,48.27268,48.39342
2023-03-19 00:45:00,2023-03-19 01:00:00,2023-03-19,1,52.08419,51.82719,51.56484
2023-03-19 01:45:00,2023-03-19 02:00:00,2023-03-19,2,46.32771,45.99035,45.80504
2023-03-19 02:45:00,2023-03-19 03:00:00,2023-03-19,3,47.61634,47.12415,47.00719
2023-03-19 03:45:00,2023-03-19 04:00:00,2023-03-19,4,44.62419,44.23103,44.09388
2023-03-19 04:45:00,2023-03-19 05:00:00,2023-03-19,5,44.137,43.45201,43.49708
2023-03-19 05:45:00,2023-03-19 06:00:00,2023-03-19,6,52.63413,51.63557,51.58725
2023-03-19 06:45:00,2023-03-19 07:00:00,2023-03-19,7,56.08334,55.27328,55.17562
2023-03-19 07:45:00,2023-03-19 08:00:00,2023-03-19,8,38.85643,36.84252,37.68002
2023-03-19 08:45:00,2023-03-19 09:00:00,2023-03-19,9,57.51079,53.61459,54.81142
2023-03-19 09:45:00,2023-03-19 10:00:00,2023-03-19,10,65.4149,59.14262,61.35057
2023-03-19 10:45:00,2023-03-19 11:00:00,2023-03-19,11,47.52391,42.66013,43.87144
2023-03-19 11:45:00,2023-03-19 12:00:00,2023-03-19,12,65.75215,41.18344,43.42645
2023-03-19 12:45:00,2023-03-19 13:00:00,2023-03-19,13,65.7913,33.37465,36.43966
2023-03-19 13:45:00,2023-03-19 14:00:00,2023-03-19,14,55.21009,32.19512,33.92557
2023-03-19 14:45:00,2023-03-19 15:00:00,2023-03-19,15,74.17967,20.56088,12.85424
2023-03-19 15:45:00,2023-03-19 16:00:00,2023-03-19,16,53.01238,43.79697,50.01723
2023-03-19 16:45:00,2023-03-19 17:00:00,2023-03-19,17,65.03684,58.35189,60.05244
2023-03-19 17:45:00,2023-03-19 18:00:00,2023-03-19,18,91.19902,84.00962,85.53657
2023-03-19 18:45:00,2023-03-19 19:00:00,2023-03-19,19,115.26967,104.59274,108.30255
2023-03-19 19:45:00,2023-03-19 20:00:00,2023-03-19,20,107.59448,102.46001,103.83648
2023-03-19 20:45:00,2023-03-19 21:00:00,2023-03-19,21,85.25165,81.76898,82.67007
2023-03-19 21:45:00,2023-03-19 22:00:00,2023-03-19,22,72.72861,70.36844,71.04172
2023-03-19 22:45:00,2023-03-19 23:00:00,2023-03-19,23,56.94703,55.14322,55.69824
2023-03-19 23:45:00,2023-03-20 00:00:00,2023-03-19,24,49.23592,47.84174,48.20153
2023-03-20 00:45:00,2023-03-20 01:00:00,2023-03-20,1,55.90278,53.97022,54.51269
2023-03-20 01:45:00,2023-03-20 02:00:00,2023-03-20,2,53.76368,52.0987,52.52854
2023-03-20 02:45:00,2023-03-20 03:00:00,2023-03-20,3,50.9691,49.35022,49.77814
2023-03-20 03:45:00,2023-03-20 04:00:00,2023-03-20,4,64.28076,62.29618,62.87529
2023-03-20 04:45:00,2023-03-20 05:00:00,2023-03-20,5,73.26257,70.49167,71.32663
2023-03-20 05:45:00,2023-03-20 06:00:00,2023-03-20,6,89.39712,88.26656,88.07353
2023-03-20 06:45:00,2023-03-20 07:00:00,2023-03-20,7,115.55231,112.22506,113.2602
2023-03-20 07:45:00,2023-03-20 08:00:00,2023-03-20,8,70.10952,67.95707,68.50418
2023-03-20 08:45:00,2023-03-20 09:00:00,2023-03-20,9,42.28782,39.75502,43.21652
2023-03-20 09:45:00,2023-03-20 10:00:00,2023-03-20,10,45.84179,42.58607,47.07672
2023-03-20 10:45:00,2023-03-20 11:00:00,2023-03-20,11,42.09763,38.79785,43.30755
2023-03-20 11:45:00,2023-03-20 12:00:00,2023-03-20,12,33.26237,28.43606,32.36887
2023-03-20 12:45:00,2023-03-20 13:00:00,2023-03-20,13,17.63694,15.02268,17.31033
2023-03-20 13:45:00,2023-03-20 14:00:00,2023-03-20,14,-0.11041,-0.11554,-0.09985
2023-03-20 14:45:00,2023-03-20 15:00:00,2023-03-20,15,-0.01032,-0.00982,-0.00981
2023-03-20 15:45:00,2023-03-20 16:00:00,2023-03-20,16,15.72423,15.01606,15.00321
2023-03-20 16:45:00,2023-03-20 17:00:00,2023-03-20,17,36.6038,35.37599,35.28533
2023-03-20 17:45:00,2023-03-20 18:00:00,2023-03-20,18,91.21762,88.27754,88.6063
2023-03-20 18:45:00,2023-03-20 19:00:00,2023-03-20,19,110.31619,100.61791,106.09914
2023-03-20 19:45:00,2023-03-20 20:00:00,2023-03-20,20,96.17609,95.09682,94.70224
2023-03-20 20:45:00,2023-03-20 21:00:00,2023-03-20,21,88.31167,87.26667,86.8175
2023-03-20 21:45:00,2023-03-20 22:00:00,2023-03-20,22,71.22222,70.25847,70.01569
2023-03-20 22:45:00,2023-03-20 23:00:00,2023-03-20,23,70.59299,69.26883,69.04452
2023-03-20 23:45:00,2023-03-21 00:00:00,2023-03-20,24,63.83762,63.52821,62.79747
2023-03-21 00:45:00,2023-03-21 01:00:00,2023-03-21,1,64.44889,63.06545,62.86122
2023-03-21 01:45:00,2023-03-21 02:00:00,2023-03-21,2,60.12559,58.68542,58.50769
2023-03-21 02:45:00,2023-03-21 03:00:00,2023-03-21,3,69.34725,68.26726,67.83384
2023-03-21 03:45:00,2023-03-21 04:00:00,2023-03-21,4,69.9988,69.9988,69.9988
2023-03-21 04:45:00,2023-03-21 05:00:00,2023-03-21,5,88.9964,88.9964,88.9964
2023-03-21 05:45:00,2023-03-21 06:00:00,2023-03-21,6,108.41262,107.4036,105.89009
2023-03-21 06:45:00,2023-03-21 07:00:00,2023-03-21,7,99.08319,97.59252,96.90373
2023-03-21 07:45:00,2023-03-21 08:00:00,2023-03-21,8,94.20727,93.10056,92.19952
2023-03-21 08:45:00,2023-03-21 09:00:00,2023-03-21,9,90.80388,89.93368,88.40136
2023-03-21 09:45:00,2023-03-21 10:00:00,2023-03-21,10,97.34918,95.29962,94.00729
2023-03-21 10:45:00,2023-03-21 11:00:00,2023-03-21,11,90.3947,86.67426,86.06192
2023-03-21 11:45:00,2023-03-21 12:00:00,2023-03-21,12,61.81829,58.43142,57.88699
2023-03-21 12:45:00,2023-03-21 13:00:00,2023-03-21,13,49.36471,46.67347,46.35924
2023-03-21 13:45:00,2023-03-21 14:00:00,2023-03-21,14,-0.0104,-0.00968,-0.00968
2023-03-21 14:45:00,2023-03-21 15:00:00,2023-03-21,15,10.71915,9.97663,10.02351
